national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
-1,2.0,0,10,14,20,9,12,26,33,0,0,0,1.0,1.0,1,0,0,1,1,0,1
11,8.0,3,32,78,128,4,25,52,91,0,0,0,0.97,0.98,0,0,0,0,1,0,0
11,8.0,0,0,0,0,0,0,0,1,0,0,0,0.17,0.33,0,0,0,0,1,0,0
3,8.0,0,21,30,39,10,25,32,47,0,0,0,0.6,0.54,0,0,0,0,1,0,1
0,2.0,0,4,6,6,0,1,5,7,0,0,0,0.42,0.36,0,0,0,0,1,0,1
2,8.0,0,38,62,86,11,27,42,68,0,0,0,0.51,0.53,0,0,0,0,1,0,1
6,8.0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.9,0,0,0,0,1,0,0
0,9.0,0,6,6,12,2,3,4,5,0,0,0,0.94,0.9,0,0,0,0,1,0,1
4,9.0,0,0,0,0,0,0,1,3,0,0,0,0.99,0.99,0,0,0,0,1,0,0
2,8.0,0,0,0,1,0,0,1,2,1,0,0,0.98,0.98,0,0,0,0,1,0,0
5,8.0,1,149,239,329,44,115,202,276,31,0,14,0.82,0.75,7,0,0,0,1,0,1
60,12.0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.7,0,0,0,0,1,0,0
0,4.0,20,0,6,12,1,49,66,77,2,0,0,0.77,0.8,0,0,0,0,1,0,0
9,8.0,1,175,296,411,34,130,228,350,58,0,13,0.37,0.42,3,0,0,0,1,0,1
1,8.0,0,12,28,40,4,11,15,24,1,0,0,0.8,0.82,0,0,0,0,1,0,1
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
91,8.0,13,22,66,110,23,51,86,151,25,0,0,0.48,0.57,1,0,0,0,1,0,0
535,8.0,143,1170,2700,3810,323,921,2186,3785,250,0,0,0.79,0.66,0,0,0,0,1,0,0
0,12.0,0,4,7,7,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,1
0,8.0,0,5,8,9,0,4,6,9,0,0,1,0.96,0.94,0,0,0,0,1,0,1
7,2.0,0,6,12,18,1,6,16,18,0,0,0,0.94,0.97,0,0,0,0,1,0,1
4,8.0,0,1,5,10,5,6,7,7,0,0,0,0.78,0.74,0,0,0,1,1,0,1
7,8.0,0,0,6,9,0,0,5,11,0,0,0,0.56,0.46,0,0,0,0,1,0,0
16,8.0,0,0,0,0,2,5,15,21,3,0,0,0.97,0.95,0,0,0,0,1,0,1
56,2.0,0,0,36,63,10,56,100,123,18,0,0,1.0,1.0,0,0,0,0,1,0,1
5,2.0,0,54,108,171,5,11,23,23,4,0,0,0.91,0.89,0,1,0,0,1,0,1
-32,8.0,0,161,232,336,34,120,248,306,20,0,0,0.98,0.98,32,0,0,0,1,0,1
82,12.0,0,0,0,0,0,0,0,1,0,0,0,0.78,0.78,0,0,0,0,1,0,0
0,8.0,0,4,7,9,0,1,2,2,1,0,0,0.0,0.15,0,0,0,1,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.56,0,0,0,0,1,0,0
12,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,0,1,0,0,1,0,0
117,8.0,0,100,250,450,67,189,389,4216,25,0,0,0.82,0.92,0,0,0,0,1,0,1
6,12.0,0,14,14,25,10,19,20,32,5,0,0,0.95,0.9,0,0,0,0,1,0,1
19,2.0,0,0,0,0,1,5,7,8,1,0,0,0.99,0.99,0,0,0,0,1,0,0
19,13.0,0,24,36,48,17,47,81,111,7,0,0,0.42,0.67,0,0,0,0,1,0,1
3,8.0,0,9,14,19,2,9,12,23,0,0,0,0.79,0.84,0,0,0,0,1,0,1
2,8.0,0,40,60,60,6,20,45,66,2,0,0,0.66,0.63,0,0,0,1,1,0,1
2,8.0,0,4,7,13,1,4,7,15,0,0,0,0.78,0.74,0,0,0,0,1,0,0
4,2.0,2,28,60,80,15,31,60,95,0,0,0,0.99,0.99,0,0,0,0,1,0,1
2,2.0,0,0,0,0,0,0,1,1,0,0,0,0.8,0.82,0,1,0,0,1,0,0
2,8.0,0,6,11,17,5,8,14,16,3,0,0,0.96,0.96,0,0,0,0,1,0,1
55,8.0,0,44,114,184,9,36,70,97,14,0,1,0.55,0.4,0,0,0,0,1,0,0
2,8.0,0,15,25,37,6,15,28,41,2,0,0,0.17,0.33,0,0,0,0,1,0,1
0,2.0,0,5,7,7,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,1
7,9.0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.77,0,0,0,0,1,0,0
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
3,8.0,0,0,1,2,0,0,2,2,0,0,0,0.79,0.87,0,0,0,0,1,0,1
139,9.0,0,0,0,31,13,40,77,108,20,0,0,0.86,0.84,0,0,0,0,1,0,0
0,2.0,0,13,14,14,0,0,0,0,0,0,0,-99.0,0.0,0,1,0,0,1,0,0
2,4.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
4,2.0,0,2,4,8,0,7,11,14,0,0,0,0.99,0.99,0,0,0,0,1,0,1
3982,8.0,187,1944,4752,7128,907,2958,5764,8823,589,0,0,0.61,0.59,0,0,0,1,1,0,0
0,2.0,0,5,8,9,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,1
0,4.0,0,12,12,12,0,0,0,0,1,0,0,0.73,0.78,0,0,0,0,1,0,0
9,8.0,0,0,0,0,0,1,1,1,2,0,0,0.9,0.87,0,0,0,0,1,0,0
-2,8.0,0,8,8,8,0,1,5,9,2,0,0,0.26,0.34,2,0,0,0,1,0,1
50,8.0,6,88,115,151,14,53,104,190,29,0,0,0.69,0.69,13,0,0,0,1,0,0
51,12.0,0,0,0,0,0,0,0,1,0,0,0,0.78,0.78,0,0,0,0,1,0,0
28,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.79,0,0,0,0,1,0,0
11,4.0,0,0,0,0,0,0,0,1,0,0,0,0.85,0.78,0,1,0,1,1,0,0
15,12.0,119,699,848,848,233,585,1655,2211,260,0,0,0.93,0.89,13,0,0,0,1,0,1
1,8.0,17,248,378,514,48,145,296,450,36,0,11,0.73,0.73,9,0,0,1,1,0,1
60,8.0,0,0,0,0,5,7,12,20,4,0,0,0.98,0.84,0,0,0,0,1,0,0
1285,8.0,646,540,1080,1620,325,1126,2133,3401,339,0,0,0.92,0.91,0,0,0,0,1,0,0
16,2.0,0,0,0,2,23,48,63,66,0,0,0,1.0,1.0,0,0,0,0,1,0,1
0,8.0,0,15,15,15,0,3,7,12,1,0,0,0.06,0.5,0,0,0,0,1,0,1
534,13.0,0,0,0,0,0,10,40,60,16,0,0,1.0,0.94,0,0,0,0,1,0,0
-25,2.0,0,3029,5511,8457,912,2002,2718,3145,0,0,0,0.91,0.89,25,0,0,0,1,0,1
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
0,5.0,0,11,20,23,0,0,0,0,0,0,0,0.68,0.69,0,1,0,1,1,0,1
15,4.0,0,0,6,20,0,2,10,17,1,0,0,0.88,0.78,0,0,0,0,1,0,1
3,8.0,0,600,600,600,12,49,93,137,21,0,0,0.68,0.57,1,0,0,0,1,0,1
2,8.0,0,21,35,48,7,23,33,55,0,0,0,0.97,0.98,0,0,0,0,1,0,1
352,4.0,112,208,454,638,60,201,425,736,53,0,0,0.73,0.78,0,0,0,0,1,0,0
6,8.0,1,32,64,96,5,21,40,59,6,0,0,0.33,0.32,0,0,0,0,1,0,0
132,8.0,73,115,232,310,59,139,282,440,32,0,0,0.95,0.93,0,0,0,1,1,0,0
3,2.0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,1,0,0,1,0,0
4,8.0,0,14,28,35,3,8,20,28,1,0,0,0.84,0.89,0,0,0,0,1,0,1
14,8.0,0,19,26,33,1,8,23,46,20,0,0,0.0,0.0,0,0,0,0,1,0,0
9,12.0,0,24,48,88,7,30,46,73,9,0,0,0.69,0.68,0,0,0,0,1,0,1
14,2.0,0,0,0,0,1,1,5,6,1,0,0,0.44,0.62,0,1,0,0,1,0,0
4,2.0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.85,0,1,0,0,1,0,0
7,8.0,0,0,0,0,0,0,2,4,0,0,0,0.79,0.67,0,0,0,0,1,0,0
2,8.0,0,20,20,20,2,5,7,8,0,0,0,1.0,0.99,0,0,0,0,1,0,1
1,8.0,0,0,0,0,0,0,0,0,1,0,0,0.67,0.69,0,0,0,0,1,0,0
63,8.0,0,0,0,0,3,11,18,25,4,0,0,-99.0,-99.0,0,1,0,0,1,0,0
3,5.0,0,0,1,3,0,2,2,4,1,0,0,0.99,0.97,0,0,0,0,1,0,1
-4,2.0,0,188,302,435,61,153,296,396,7,0,14,0.0,0.0,12,0,0,1,1,0,1
3,8.0,0,0,0,0,0,0,0,0,2,0,0,0.1,0.13,0,0,0,0,1,0,0
0,8.0,0,3,4,5,0,0,1,4,0,0,0,0.93,0.85,0,0,0,0,1,0,1
156,8.0,50,415,670,935,173,408,474,718,136,0,0,0.91,0.93,0,0,0,0,1,0,1
1078,4.0,0,0,0,0,2,19,93,429,5,0,0,0.73,0.78,0,0,0,0,1,0,0
19,8.0,0,0,0,0,0,0,0,0,2,0,0,1.0,0.9,0,0,0,0,1,0,0
0,12.0,0,5,5,6,0,3,5,5,0,0,0,0.76,0.78,0,0,0,0,1,0,1
30,8.0,14,42,84,126,7,56,107,148,24,0,0,0.98,0.92,0,0,0,0,1,0,1
7,2.0,0,30,30,60,3,8,27,49,0,0,0,0.97,0.92,0,0,0,0,1,0,1
4,12.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,1,0,0,1,0,0
0,9.0,0,0,0,0,0,0,0,0,2,0,0,0.7,0.66,0,0,0,1,1,0,0
741,8.0,6,0,0,0,10,33,66,113,47,0,0,0.9,0.91,0,0,0,0,1,0,0
8,8.0,0,7,15,23,3,12,25,33,0,0,0,0.92,0.95,0,0,0,0,1,0,1
27,8.0,0,0,0,0,0,2,7,11,0,0,0,0.88,0.8,0,1,0,1,1,0,0
19,8.0,20,181,317,454,60,173,305,439,35,0,4,0.65,0.69,2,0,0,0,1,0,1
14,9.0,0,0,0,0,0,0,3,5,0,0,0,0.94,0.91,0,0,0,0,1,0,0
12,8.0,0,0,0,0,0,1,6,13,0,0,0,0.0,0.64,0,0,0,0,1,0,0
0,2.0,0,4,19,19,0,0,0,0,1,0,0,0.79,0.87,0,0,0,0,1,0,1
-54,8.0,24,465,825,1089,82,363,621,1019,290,0,12,0.84,0.86,60,0,0,0,1,0,1
94,8.0,3,80,180,300,25,72,179,253,37,0,0,1.0,0.88,0,0,0,0,1,0,0
3,8.0,0,0,3,5,0,1,3,5,2,0,0,0.15,0.34,0,0,0,0,1,0,1
10,10.0,0,0,0,0,0,1,1,1,0,0,0,0.89,0.9,0,0,0,0,1,0,0
0,12.0,0,40,40,46,5,22,38,61,0,0,0,0.78,0.78,0,0,0,1,1,0,1
0,8.0,0,320,576,832,0,0,0,0,38,0,0,0.73,0.69,0,0,0,1,1,0,1
219,8.0,7,0,0,0,16,54,108,173,33,0,0,0.98,0.99,0,0,0,0,1,0,0
20,8.0,0,0,0,0,0,0,0,0,1,0,0,0.93,0.96,0,0,0,0,1,0,0
3599,12.0,0,0,0,0,1,1,2,8,2,0,0,0.0,0.01,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.81,0,0,0,0,1,0,0
3,12.0,0,75,117,153,5,32,74,119,0,1,6,0.44,0.38,0,0,0,0,1,0,1
0,8.0,0,4,4,6,2,2,4,4,0,0,0,0.81,0.82,0,0,0,0,1,0,1
32,8.0,0,0,0,0,0,2,5,13,1,0,0,0.98,0.96,0,0,0,0,1,0,0
4,8.0,0,11,26,41,4,20,39,54,3,0,0,0.66,0.72,0,0,0,0,1,0,1
24,12.0,20,60,116,164,30,102,132,194,0,0,0,0.63,0.72,0,0,0,0,1,0,1
0,2.0,0,12,27,27,0,0,0,0,1,0,12,0.81,0.87,0,0,0,1,1,0,1
360,5.0,254,1095,2236,3132,345,1043,2437,3876,190,0,0,0.99,0.97,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.99,0,0,0,0,1,0,0
35,8.0,0,0,0,0,0,0,0,0,1,0,0,0.82,0.68,0,0,0,0,1,0,0
1,8.0,0,8,8,8,0,0,5,9,0,0,0,0.0,0.0,0,0,0,0,1,0,1
40,4.0,0,170,510,510,26,151,255,354,88,0,0,0.58,0.68,0,0,0,0,1,0,1
22,9.0,0,0,0,0,0,0,0,0,1,0,0,0.94,0.79,0,1,0,0,1,0,0
22,8.0,0,40,60,100,14,31,72,112,0,0,0,0.92,0.93,0,0,0,0,1,0,0
9,8.0,0,0,0,0,0,0,0,1,1,0,0,0.43,0.46,0,0,0,0,1,0,0
0,0.0,0,12,21,21,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,1,0,0
7,8.0,0,15,25,45,5,13,26,40,0,0,0,0.97,0.96,0,0,0,0,1,0,1
7,8.0,0,0,0,10,0,0,4,7,1,0,0,0.99,0.99,0,0,0,0,1,0,0
26,52.0,0,0,0,0,3,6,20,30,1,0,0,0.83,0.91,0,1,0,0,1,0,0
14,9.0,0,0,0,0,0,0,3,3,0,0,0,0.91,0.77,0,0,0,0,1,0,1
4,8.0,0,0,0,0,0,0,1,2,0,0,0,0.99,0.99,0,0,0,0,1,0,0
0,8.0,0,2,2,3,1,2,3,5,0,0,0,0.97,0.97,0,0,0,0,1,0,1
20,4.0,0,10,10,20,3,13,13,29,0,0,0,0.73,0.78,0,0,0,0,1,0,1
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.97,0,0,0,0,1,0,0
-1,2.0,0,110,110,110,76,130,130,130,0,0,0,0.11,0.07,1,1,0,0,1,0,1
6,12.0,0,11,11,13,6,13,18,36,0,0,0,0.1,0.16,0,0,0,0,1,0,1
7,12.0,0,50,50,100,6,23,37,55,7,0,0,0.69,0.68,0,0,0,0,1,0,1
1,2.0,0,3,5,7,1,1,6,7,0,0,0,0.62,0.81,0,0,0,0,1,0,1
-228,2.0,0,296,310,316,376,418,464,531,19,0,0,0.92,0.95,228,0,0,0,1,0,1
2,8.0,0,32,48,64,13,32,45,65,4,0,0,0.95,0.95,0,0,0,0,1,0,1
11,2.0,0,6,12,18,4,19,25,30,0,0,0,0.31,0.34,0,1,0,0,1,0,1
103,4.0,0,0,0,0,5,17,36,55,0,0,0,0.77,0.8,0,0,0,0,1,0,0
0,0.0,0,50,100,100,6,11,29,33,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,8.0,0,15,30,40,1,8,22,38,0,0,0,0.8,0.82,0,0,0,0,1,0,1
7,8.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1,0,0
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
2,2.0,0,40,60,80,3,15,22,22,2,0,0,0.95,0.84,0,0,0,0,0,0,1
100,4.0,614,0,0,0,54,187,308,312,62,0,0,0.24,0.14,0,1,0,0,1,0,0
20,12.0,0,5,5,21,2,9,18,31,0,0,0,0.78,0.78,0,0,0,0,1,0,0
31,10.0,0,0,0,0,0,0,0,1,0,0,0,0.89,0.9,0,0,0,0,1,0,0
0,8.0,0,10,20,25,2,7,11,15,7,0,0,0.97,0.98,0,0,0,0,1,0,1
1,9.0,0,7,13,17,34,73,100,149,0,0,0,0.87,0.72,0,0,0,0,1,0,1
7,8.0,0,16,32,64,8,21,42,65,0,0,0,0.99,0.99,0,0,0,0,1,0,1
6,2.0,0,0,0,0,0,0,0,0,1,0,0,0.69,0.64,0,1,0,0,1,0,0
0,2.0,0,5,7,8,0,0,0,4,1,0,5,0.78,0.89,0,1,0,0,1,0,1
43,8.0,0,46,46,92,5,22,39,68,0,0,0,0.9,0.89,0,0,0,1,1,0,0
40,8.0,0,0,0,0,0,0,0,0,2,0,0,0.54,0.65,0,0,0,0,1,0,0
1,2.0,0,0,1,1,1,1,1,2,0,0,0,1.0,0.85,0,0,0,0,1,0,1
0,16.0,0,8,13,18,2,3,8,14,0,0,0,0.38,0.44,0,0,0,0,1,0,1
93,15.0,3,23,56,96,14,61,106,168,26,0,0,1.0,0.99,0,0,0,0,1,0,0
288,8.0,7,117,345,497,69,251,495,766,98,0,0,1.0,0.92,0,0,0,0,1,0,0
4,8.0,0,17,26,35,4,8,14,27,1,0,0,1.0,0.99,0,0,0,0,1,0,1
8,2.0,0,4,4,4,12,18,21,21,0,0,0,0.24,0.28,0,1,0,0,1,0,1
14,2.0,0,0,20,20,4,9,14,14,1,0,0,0.64,0.64,0,1,0,0,1,0,1
9,8.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,1,0,0,0,0.78,0.82,0,1,0,0,1,0,0
9,8.0,0,5,10,15,4,8,19,31,3,0,0,0.78,0.71,0,0,0,0,1,0,0
3,8.0,0,4,6,8,0,1,5,7,4,0,0,0.86,0.88,0,0,0,0,1,0,0
401,8.0,11,0,0,0,39,90,163,239,30,0,0,0.94,0.95,0,0,0,0,1,0,0
2245,8.0,4,0,0,0,7,30,72,107,27,0,0,0.88,0.92,0,1,0,0,0,0,0
30,0.0,0,0,4,4,0,1,2,5,1,0,0,0.0,0.0,0,0,0,0,0,0,0
0,8.0,0,13,15,18,1,6,6,13,0,0,0,0.71,0.75,0,0,0,0,1,0,1
17,11.0,0,41,68,122,23,38,80,110,4,0,0,0.85,0.76,0,0,0,0,1,0,1
-2,8.0,0,3456,3456,3456,8,27,70,92,5,0,0,1.0,0.95,2,0,0,1,1,0,1
2801,8.0,0,0,0,0,112,273,523,857,47,0,0,0.99,0.99,0,0,0,0,0,0,0
4,2.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,0
0,2.0,0,2,2,2,0,0,0,0,0,0,0,0.0,0.01,0,1,0,0,1,0,0
3,4.0,0,15,15,30,4,7,10,14,0,0,0,0.91,0.93,0,0,0,0,1,0,1
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.9,0,0,0,0,1,0,0
0,8.0,0,107,125,143,0,0,0,0,13,0,2,0.91,0.93,0,0,0,0,1,0,1
0,12.0,0,5,8,8,0,0,1,1,0,0,0,0.63,0.72,0,1,0,0,1,0,0
6,8.0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0,0,0,1,1,0,0
2,8.0,0,0,1,2,0,1,1,3,0,0,0,0.74,0.73,0,0,0,0,1,0,0
0,8.0,0,2,3,4,2,2,3,3,0,0,0,0.81,0.85,0,0,0,0,1,0,1
0,4.0,0,125,203,238,0,0,0,0,22,0,0,1.0,0.98,0,0,0,0,1,0,1
0,8.0,0,5,5,5,1,3,5,6,0,0,0,0.99,0.97,0,0,0,0,1,0,1
2308,2.0,576,7000,13200,18000,1415,4586,9303,15686,1323,0,400,0.59,0.57,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,1,1,1,0,0,0,0.85,0.93,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,2,5,6,0,0,0,0.78,0.74,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.9,0,0,0,0,1,0,0
13,12.0,0,21,35,49,8,24,25,25,0,0,0,0.38,0.47,0,0,0,0,0,0,1
0,2.0,0,5,5,5,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,1,0,1
151,4.0,72,1167,2127,3039,267,796,1103,1104,134,0,243,0.63,0.72,0,0,0,0,1,0,1
58,8.0,0,357,588,756,75,266,478,766,1530,0,25,0.79,0.67,0,0,0,0,1,0,1
0,2.0,0,120,170,240,0,0,1,1,0,0,0,0.77,0.81,0,1,0,0,1,0,1
228,8.0,1,420,756,1020,82,258,493,911,103,0,0,0.63,0.61,0,0,0,0,1,0,0
0,2.0,0,0,0,0,22,22,22,22,0,0,0,0.98,0.98,0,0,0,0,1,0,1
39,8.0,26,115,291,379,83,114,303,455,41,0,0,0.73,0.73,0,0,0,0,1,0,0
10,8.0,0,7,14,21,4,12,23,31,0,0,0,0.92,0.95,0,0,0,0,1,0,1
2,8.0,0,24,24,36,9,15,21,27,0,0,12,0.79,0.9,0,0,0,0,1,0,1
4,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0
43,8.0,9,4,29,49,9,24,57,86,0,0,0,0.85,0.56,0,0,0,0,1,0,0
2,8.0,0,43,43,65,8,24,59,83,5,0,3,0.17,0.33,0,0,0,0,1,0,1
4,2.0,0,9,16,22,5,14,23,28,1,0,0,0.22,0.34,0,1,0,0,1,0,1
28,8.0,0,0,0,0,0,0,1,2,0,0,0,0.28,0.12,0,0,0,0,1,0,0
0,8.0,0,7,9,13,2,3,6,9,0,0,0,0.0,0.0,0,0,0,0,1,0,1
1,9.0,1,9,11,13,4,6,9,15,1,0,0,0.91,0.77,0,0,0,0,1,0,1
4,0.0,0,4,11,20,3,8,13,14,1,0,0,0.0,0.0,0,0,0,1,0,0,1
388,2.0,197,785,1438,2164,282,870,1585,2227,172,0,0,0.5,0.52,0,0,0,1,1,0,0
5,8.0,0,50,50,100,5,30,44,62,0,0,0,0.96,0.93,0,0,0,0,1,0,1
45,2.0,0,0,0,0,2,3,4,7,0,0,0,0.99,0.99,0,0,0,0,1,0,0
2,12.0,0,20,30,40,5,10,20,26,0,0,0,0.78,0.78,0,0,0,1,1,0,1
56,8.0,25,145,205,295,81,187,279,390,56,0,0,0.99,0.97,0,0,0,0,1,0,1
4,2.0,0,0,0,0,0,3,5,5,2,0,0,0.97,0.98,0,1,0,1,1,0,1
1458,13.0,0,0,0,0,3,8,13,13,2,0,0,1.0,0.93,0,0,0,1,1,0,0
245,8.0,0,0,0,0,0,1,8,10,0,0,0,0.51,0.64,0,0,0,0,1,0,0
28576,8.0,180,0,18145,32490,2550,9898,23275,42656,3390,0,0,0.98,0.99,0,0,0,0,1,0,1
2,8.0,0,0,0,0,0,0,1,1,1,0,0,0.81,0.85,0,0,0,0,1,0,0
2,8.0,0,30,75,105,14,43,77,97,1,0,0,0.89,0.88,0,0,0,1,1,0,1
152,8.0,0,0,0,0,4,21,45,53,4,0,0,0.84,0.77,0,0,0,0,1,0,0
2,12.0,0,8,9,13,0,2,7,14,0,0,1,0.73,0.79,0,0,0,0,1,0,0
2,4.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
0,2.0,0,5,7,7,0,0,0,0,0,0,0,0.46,0.35,0,1,0,0,1,0,1
2,8.0,0,0,0,0,0,0,1,1,0,0,0,0.78,0.74,0,0,0,0,1,0,0
2,2.0,0,4,6,10,3,5,7,9,0,0,0,0.9,0.93,0,0,0,0,1,0,1
33,8.0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.62,0,0,0,0,1,0,0
14,9.0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.77,0,1,0,0,1,0,0
12,8.0,0,83,125,157,37,111,382,415,0,0,3,0.46,0.33,0,0,0,0,1,0,1
2,8.0,0,0,0,0,0,0,0,0,1,0,0,0.46,0.35,0,0,0,0,1,0,0
19,14.0,0,0,0,0,0,0,0,0,2,0,0,0.99,0.99,0,0,0,0,1,0,0
77,4.0,0,22,77,143,15,43,81,97,0,0,0,0.73,0.78,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.13,0,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0,0,0,0,1,0,1
3196,2.0,0,0,0,0,0,0,2,2,1,0,0,0.33,0.66,0,0,0,0,1,0,0
1,2.0,0,3,6,8,1,2,6,10,0,0,0,0.91,0.94,0,0,0,0,1,0,1
47,2.0,84,48,144,240,17,57,93,103,0,0,0,0.98,0.95,0,1,0,0,1,0,0
0,2.0,59,364,604,844,48,54,54,54,57,0,86,0.19,0.46,0,1,0,0,1,0,1
13,8.0,0,45,85,121,9,27,59,91,9,0,3,0.86,0.91,0,0,0,0,1,0,0
0,8.0,0,18,28,38,7,13,21,30,1,0,0,0.92,0.95,0,0,0,0,1,0,1
2,8.0,0,0,0,0,0,0,0,1,0,0,0,0.85,0.89,0,0,0,0,1,0,1
0,2.0,0,0,1,3,0,1,2,7,2,0,0,1.0,0.99,0,0,0,0,0,0,1
2,9.0,0,0,0,0,0,0,0,0,1,0,0,0.93,0.74,0,0,0,0,1,0,0
0,2.0,0,21,21,21,3,3,3,3,1,0,21,0.52,0.41,3,1,0,0,1,0,1
2,4.0,0,17,26,35,0,1,7,11,0,0,0,0.63,0.72,0,0,0,0,1,0,1
32,8.0,0,0,0,0,1,4,6,6,0,0,0,0.99,0.99,0,0,0,0,1,0,0
25,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.89,0,1,0,0,1,0,0
10,12.0,0,3,3,3,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
9,4.0,0,0,0,0,5,12,33,33,0,0,0,0.73,0.78,0,1,0,0,1,0,1
11,2.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.94,0,1,0,0,1,0,0
-301,8.0,112,605,924,1254,540,1076,1961,2122,129,0,0,1.0,0.9,301,0,0,0,1,0,1
2,3.0,0,0,0,1,0,0,1,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
0,2.0,0,32,32,32,1,1,1,2,1,0,0,0.97,0.97,0,0,0,0,1,0,1
42,8.0,0,12,60,111,0,0,0,0,0,0,0,0.97,0.96,0,0,0,0,1,0,0
14,8.0,0,0,0,0,1,1,4,4,1,0,0,0.68,0.49,0,0,0,1,1,0,0
13,6.0,0,84,84,84,14,23,44,79,11,0,0,0.78,0.78,0,0,0,0,1,0,1
12,12.0,0,0,0,0,0,0,0,0,1,0,0,0.63,0.72,0,0,0,0,1,0,0
6,12.0,0,0,0,0,0,0,1,3,0,0,0,0.8,0.77,0,0,0,0,1,0,0
0,8.0,0,4,8,8,5,8,11,17,0,0,0,0.64,0.69,0,0,0,0,1,0,1
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,0,1,0,0
42,12.0,0,0,0,0,0,0,0,1,0,0,0,0.82,0.79,0,0,0,0,1,0,0
255,2.0,132,120,320,480,91,282,679,819,122,0,0,0.79,0.89,0,0,0,0,1,0,0
-13,8.0,3,286,580,580,48,161,514,640,44,0,0,0.83,0.85,14,0,0,0,1,0,1
0,12.0,0,214,310,314,1,5,9,9,18,0,0,0.68,0.49,0,0,0,1,1,0,1
11,52.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
99,8.0,31,0,0,0,5,25,73,103,2,0,0,0.99,0.93,0,0,0,0,1,0,0
83,8.0,20,418,670,922,89,275,537,828,138,0,0,0.67,0.61,0,0,0,1,1,0,1
19,2.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.96,0,0,0,0,1,0,0
2,8.0,0,2,4,5,0,2,2,6,0,0,0,0.84,0.48,0,0,0,0,1,0,1
50,8.0,0,500,500,500,94,145,229,344,15,0,0,0.97,0.95,0,0,0,0,1,0,1
